id,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,x1,x2
110,100.6813367,95.85114298,88.27508046,83.59266596,77.54406898,77.62016994,73.61681581,74.61527891,75.51667672,72.32726483,0,0.795147122,2.188101328,3.235618412,4.159529236,4.927212936,5.89426588,6.954343364,8.027236316,9,-0.561773139,-1.345739214
111,97.69354938,90.23847461,87.96805354,84.25934719,81.7373781,79.98656264,79.21499818,80.51269594,81.00980929,81.61759227,0,1.192059224,2.179993227,3.230719172,3.933182727,5.067524141,5.767367053,7.079465737,8.081691845,9,2.204433926,0.428131351
112,99.80507807,93.32431757,87.60890965,82.25149925,76.89550009,73.70207537,70.70774378,63.42226336,60.91507563,56.76512447,0,1.036587417,2.140807982,2.950820622,3.868460707,4.793329829,5.846405765,7.075120378,8.162982871,9,-0.716938641,0.176727039
113,90.6205704,86.01970415,80.35149193,77.26854224,68.00447626,67.78311331,70.14633654,68.1572784,67.26770151,67.43214531,0,0.868313958,2.098566135,2.946637545,4.161687115,4.761346956,6.194958603,6.966472206,8.034982574,9,-1.090087105,-1.103292536
114,102.18427,94.37882799,87.10150739,77.65175818,72.41754433,69.07611832,68.81567725,66.38151208,65.90350573,65.545945,0,1.182340062,2.05001917,3.231524507,3.984677399,5.18770347,5.833282776,6.948300112,8.167326957,9,-0.068394746,0.795393905
115,96.94021583,92.78667434,86.61088914,83.51296756,73.84494941,68.52743812,71.91460145,70.65651235,70.19699036,68.70026133,0,0.864809698,1.975621094,2.836106181,4.032692686,5.070271008,6.014653507,6.931217607,8.194392395,9,0.189648097,-0.376491363
116,96.67014481,92.13925433,86.18269427,82.03351243,77.38417576,73.37328572,69.61222637,70.05381669,66.01057809,62.74285141,0,0.981444687,2.170421232,3.146999683,3.88093847,4.762681794,6.076076971,6.948328984,7.928378651,9,-0.191662634,-0.679972164
117,96.86376762,88.67271521,84.3709768,80.27187457,71.19241051,70.13752853,68.89486496,67.03623178,63.62760314,63.38485877,0,1.192060355,2.213622996,2.83729182,4.239397902,5.097155028,6.087601487,6.753335056,8.194856969,9,-0.807867286,0.972397111
118,106.9632115,101.7376536,97.30921558,88.66372551,85.32804637,81.3150687,80.36467417,79.56537383,77.87866249,78.10332469,0,1.126403435,1.847683633,3.052006533,3.935272436,4.935440558,6.052967035,6.757220689,8.16161025,9,-0.513245628,0.997749057
119,98.80637296,94.98745472,92.16088756,85.90852517,83.38528444,79.86942796,80.70672471,79.00528433,79.02470976,80.6568303,0,0.992285905,1.995270239,2.958695727,4.114304671,5.170235233,6.020698737,7.132349693,7.790292811,9,1.180729574,1.211714372
120,93.03582534,88.31333109,81.91020959,75.37697454,71.69526542,67.01370073,66.65309542,63.98078401,62.44741905,60.86192329,0,0.859069192,1.889885137,3.216881327,3.925301505,5.007519282,6.237894236,6.869948316,8.029272273,9,0.270553395,-0.59681004
121,98.71521612,91.88035765,88.820651,83.47364846,78.27560223,78.84510707,78.10886765,75.56713882,75.13228165,76.86781385,0,1.243801769,2.143918578,3.193063875,4.005703978,5.035908836,6.169920208,6.939235256,8.080020568,9,-0.216678967,0.61491956
122,102.3459131,96.6514475,90.02813723,84.86676288,80.23110975,75.51259524,73.84378296,74.33067543,73.57535546,73.11517341,0,1.169674944,2.159642903,2.957585394,3.816094722,5.088912615,5.932693059,7.073544593,8.002421159,9,-0.956031048,0.581341734
123,101.9647093,94.91085205,92.32597834,84.74438665,78.11529607,73.60382668,73.41312171,71.18754186,67.96302702,67.7682827,0,1.033830395,1.947080061,2.89222092,3.830262864,4.998913456,5.799588174,7.102426465,7.990999455,9,-0.204217388,0.424174984
124,106.4013439,98.03120317,91.87554521,85.97085225,76.94595679,70.44092613,69.36431078,66.58743412,64.02938154,60.47032354,0,0.955519667,1.775268335,2.914953787,3.970561536,5.144185918,5.822084634,7.243309384,7.773051525,9,-0.202205982,-0.336104058
125,101.3190054,99.94217643,98.5520533,93.25551071,93.79068378,89.137551,93.21746292,90.35530931,89.97346352,85.94356197,0,1.101118184,2.025655368,2.81465312,3.900430385,5.224732886,5.796188616,6.751200873,8.09638322,9,0.532869852,0.810534356
126,104.5642214,100.1588623,97.50022784,92.19770259,84.69091936,81.6692478,78.11839199,77.78920995,75.68781936,72.0611762,0,0.832440917,1.872530333,2.969886417,4.004421634,5.148348599,5.929202867,7.171117811,8.189180354,9,0.566066964,0.312239275
127,93.64663302,85.42620245,81.62383688,76.90292872,70.16100834,67.99305622,67.92459107,64.58159698,67.0286824,64.71898491,0,1.153288585,1.996786369,2.873950508,3.924686239,4.804655785,6.180712851,7.124708722,8.187369093,9,0.009939273,1.234603035
128,95.55248155,89.59188279,83.6075885,76.79048864,72.46958181,67.07843997,65.95879325,63.74811305,59.42232954,56.72952329,0,1.062515639,2.000566529,3.08609394,4.195268532,4.750871344,6.233172535,7.01991886,7.880440725,9,-0.848576712,-2.066185793
129,106.5772365,102.7573584,98.74168888,95.88071218,89.35527728,86.99860373,83.00802329,81.31923713,79.26830733,77.30437839,0,0.968833908,2.022765774,2.783796932,4.077357909,4.861990564,5.992496011,7.080503215,7.852477715,9,-0.542114805,2.251856248
130,101.7176318,98.37277842,92.68619987,87.29733787,86.2315548,81.42910915,81.90391159,79.39036308,81.63143028,79.10548812,0,0.970050108,2.160347042,3.083193689,3.883643413,5.208585502,5.76700958,7.075495521,7.834050788,9,-0.263601462,0.507796276
131,100.8196278,95.61476504,90.36160337,86.77352975,84.9641694,78.47902413,75.82255549,71.04657748,67.97305097,61.67850035,0,0.850115249,2.158931759,3.240428383,4.015269119,5.157739345,5.788114719,6.911535803,7.886502362,9,-0.530925335,0.597222652
132,104.3029303,98.98780463,94.50476277,93.27930969,84.75494844,82.38785563,82.39962284,82.28620805,81.22703285,80.67450824,0,1.062422612,1.89830289,2.828977322,3.907943218,5.027345534,5.834362117,7.037765041,8.175524084,9,2.612509745,2.317904404
133,89.68229884,85.10815255,77.30211637,74.86843056,68.4321802,64.88306637,63.50619484,63.34498583,60.28516874,58.80068535,0,0.907138127,2.20527655,3.008765584,4.169537736,4.850797417,6.113779201,6.835031048,8.226376823,9,1.259981596,0.375385918
134,88.66397095,80.22628584,76.94141064,71.38524564,63.63820962,58.96450813,59.15678338,55.77933346,54.67617013,53.68096381,0,1.143056623,1.958290212,2.917130863,3.953076338,5.118181476,5.768700441,7.153151317,8.144806483,9,-0.004154034,-1.086940849
135,101.8528108,98.67259139,95.04847177,91.60479386,86.7266746,83.25052069,79.97170505,77.69926285,73.99448756,69.66511811,0,1.065024725,1.851726222,2.870889386,4.129286097,4.926433333,6.071622662,6.982972375,8.151531128,9,0.455851447,0.424295423
136,107.5373338,102.808204,98.43281566,93.97684533,84.79610377,86.73904478,82.87312888,79.04366488,78.39000197,73.90197261,0,0.826151312,1.991280567,3.100820694,4.171599269,4.967672633,5.766320872,7.096518178,8.133103464,9,-0.874835816,0.570055196
137,101.1210959,95.87567286,88.64479474,82.06545897,80.04899371,75.74434546,76.04188535,72.84632764,73.74634599,73.28991776,0,0.863040649,1.973438155,3.034053643,3.787629753,4.863152294,5.79329941,6.837926545,7.802375114,9,1.100166473,0.988629733
138,98.39028745,94.6292017,88.76471177,78.72891626,76.33654314,74.70183719,73.98748357,75.41223441,74.06822222,75.15466873,0,0.968826225,1.795775917,3.205660394,3.928735103,5.155955669,6.227477438,7.165130952,7.979406951,9,-0.089929263,-0.14778006
139,101.9118549,98.33807331,92.97790165,87.92600173,83.39465855,81.25086382,79.2588258,76.13645524,73.66101698,73.17659732,0,0.98098733,2.034268771,2.769414188,3.944783956,5.142916637,6.105358822,7.197622536,8.213585341,9,0.471321374,0.113872647
140,101.4579305,98.3210423,95.90312321,92.56631118,88.25493965,87.14209872,85.22705749,81.23300106,79.84512934,77.94330105,0,1.096583383,2.178049346,3.126900898,4.241855285,5.057420807,6.149036022,7.178678381,7.89167166,9,-0.793845937,0.775171743
141,96.34641197,91.8857202,85.35765509,81.23924247,75.91453349,69.52091698,66.95495367,62.61854128,59.93095045,56.63428554,0,0.938583427,1.814955577,2.99487244,3.972343101,5.094213913,5.870535948,6.948868752,8.116190554,9,-0.845692337,-0.824678213
142,99.29969342,97.86440924,92.95268602,90.94875732,86.25207584,82.37276273,81.03409669,82.72516669,77.32419247,79.17135948,0,1.247301108,2.101179283,2.957544536,4.157037992,5.206277869,6.058158299,6.766323929,8.243873926,9,-0.618995793,0.806855872
143,96.71771616,94.1891778,90.58344008,86.26161582,81.50055516,79.296589,76.71835769,76.1356319,74.5226931,72.99917198,0,1.016355849,1.762810114,2.884739036,4.239404512,5.124067276,5.907228781,7.000309748,7.841683581,9,0.351973461,-0.371860348
144,100.7971364,95.03487792,88.66348934,86.47793983,80.06474846,75.79184748,75.63262928,73.71379577,73.58639297,72.86192993,0,1.079301851,2.055308188,2.918238096,4.210053129,4.931157257,6.103954473,6.986878144,7.77206334,9,-1.261762667,-0.056800977
145,107.6421407,106.6727052,102.9061728,100.4438564,99.16174303,98.91324052,93.38208936,90.31049302,85.77353219,83.11436872,0,1.131523327,1.790244633,2.790628336,3.998116459,4.874553654,5.831042257,7.064769745,7.962203373,9,0.472212775,1.11993111
146,97.54826612,89.00183336,84.7671872,78.13306686,71.41897219,66.72698867,63.29209606,60.33003032,57.61597167,55.62864825,0,1.079854111,1.854919086,2.899916355,3.845558238,5.143507071,6.24617138,6.79902481,7.831965477,9,0.04239003,1.354291751
147,99.36688613,94.81548431,88.6640208,84.0026938,79.10276305,74.21200852,74.32288272,73.37235617,72.81611073,72.5836184,0,1.018952385,2.041166634,3.100381643,4.171720952,5.151484872,6.213790405,7.168500347,8.226362325,9,1.561636489,1.843693336
148,104.6008914,99.52379096,95.56257138,87.79986094,81.99547917,78.75157064,74.60433225,74.33920146,73.82957487,70.02514944,0,0.884116017,1.908516084,3.026307167,3.965030528,5.014486859,6.026632138,6.752598856,8.024421809,9,-1.173289613,-0.31548682
149,99.68393626,94.68052778,89.09087269,87.82406557,83.33716005,80.33732571,77.33302155,75.8829121,75.02846125,70.54022829,0,1.020917931,2.001923075,2.80092581,4.11297678,4.853719935,5.964176166,6.95035528,7.836760358,9,-0.480813401,1.273451278
150,108.6088798,105.3804864,100.7688023,92.22254923,89.09975478,88.34846319,84.89765981,84.93206744,83.56790539,84.1122568,0,0.931076731,1.948245236,3.228450784,3.861282177,5.18199846,6.224827225,7.04834305,7.837951133,9,0.349452676,1.352783834
151,95.25131581,88.48105227,84.38425217,75.28101121,71.2119892,64.70223938,63.70242025,58.89464778,57.0239822,54.50267178,0,1.067565567,1.867845913,3.089181997,3.921134172,5.24362301,5.779856475,6.906174908,7.797636893,9,-1.269164543,-0.589800771
152,96.1340414,90.21981167,85.74870268,80.01802493,74.34017705,71.98480121,69.77571923,69.49162052,70.02712631,69.46322965,0,0.853934686,1.848607242,3.002448866,3.890620917,5.225098959,6.022441707,6.950462809,7.953320739,9,-0.221734968,-0.858872875
153,103.1321762,102.1482987,101.3920185,96.42112829,93.52089655,90.8651907,88.81277193,87.95992901,85.06037651,83.63075705,0,0.885189255,1.783566112,3.01409196,4.015419871,5.141179367,5.927823389,6.767011425,8.133788492,9,1.001317639,0.669629764
154,100.1010866,92.18825192,88.23779734,80.63523503,73.77909459,71.89006062,70.65282994,68.38781087,69.8483523,70.5399467,0,1.248312173,1.965059404,3.161569514,4.183345746,5.039408045,6.082517888,7.166211728,7.851217963,9,-0.30613607,0.390952897
155,100.152222,91.71812101,84.3617569,81.28241957,73.20219334,70.60288834,68.59320246,68.34874726,66.29169762,65.81163921,0,1.0825747,2.247799085,2.889385011,4.135254518,5.023329303,5.890938662,7.024657716,8.122744962,9,0.19146505,-1.355715215
156,98.6610851,91.10283332,88.00932661,80.19678606,74.49331871,75.9835238,74.83451952,70.19213222,70.58576364,66.93659294,0,1.024478441,1.894486114,2.993705053,4.096758824,4.815108111,5.989761394,7.008832959,7.956962159,9,-0.561542287,-0.427319221
157,98.74105598,87.67841291,81.75967196,81.91291042,72.8847153,65.81805765,64.26904184,62.80843311,62.24610074,62.51793332,0,1.080765393,2.211101181,2.810426377,4.081379849,5.244362186,5.860786073,7.177117464,7.93228919,9,0.115026394,1.101881799
158,107.9903051,103.0786764,102.0200561,97.42053769,94.83705977,92.89991771,90.24679806,89.85291449,87.41613588,86.61098627,0,1.022489843,2.051586212,3.055935571,4.037043542,4.831910819,5.771974604,6.822526647,7.780595911,9,0.960882648,-0.345408493
159,99.51640084,96.31944488,92.14359777,87.43482494,84.03271029,82.07797015,82.70981252,83.08581091,83.18091368,82.32350281,0,0.950777731,1.772592257,2.957255604,4.089626596,5.091802979,6.092975375,6.943906926,7.940715341,9,-1.438483537,0.373265561
160,100.1883332,97.96581695,92.82950094,87.07468291,85.43741797,79.20350605,79.62518666,79.4884532,76.84952505,77.4930756,0,1.100698855,1.832204431,3.083966772,3.93055908,5.229486861,6.091953112,6.795048547,8.186864526,9,1.028754328,0.827384964
161,108.5982358,103.8607361,99.13668441,96.39913392,91.88500527,89.77338248,90.31539914,88.26195319,89.56135245,89.54145309,0,0.902812341,1.904694015,2.991313106,4.009354239,5.237011537,5.812856724,6.850681229,8.05108418,9,0.668458737,0.401342846
162,93.38894885,90.13775362,82.68262236,81.62343578,76.79664828,71.43501646,69.42869875,68.46290908,66.85897347,63.8419653,0,0.787818248,2.206205605,2.841353661,3.863095278,5.02445683,6.231508235,6.754853711,7.885408674,9,1.606992221,-1.004429576
163,96.15379526,89.65700424,86.19270541,83.90769858,77.99501595,73.90945539,74.86580161,72.56504848,71.60947361,72.46888868,0,1.113317627,1.787711976,2.86201446,4.113389473,4.827196902,5.801795603,7.067376546,7.795613437,9,-0.636674239,-0.115328528
164,101.6963016,96.75178376,90.40376507,84.58293687,81.38515405,76.05887903,74.13744642,72.71639342,71.02329976,66.03979742,0,1.118689309,2.066207693,3.142299316,3.798642369,5.028286591,6.158547264,7.138875894,8.061686565,9,-0.070571609,-0.538351853
165,92.19014245,85.56673178,81.97115201,74.9138709,67.97438475,64.50733707,62.9902594,57.95132542,52.51400857,50.97666082,0,1.155293952,1.861144797,2.898731466,3.757639766,5.001597434,5.827937737,6.814179124,7.80686456,9,-0.530869379,-3.420527684
166,95.83305775,91.07055434,85.81469637,80.0735642,73.01370336,70.90490231,70.55998331,68.82493564,67.25304929,66.55021111,0,1.206745899,2.078799522,2.858533501,4.012244125,5.034875902,5.777333326,6.891421005,8.01023738,9,-1.344163106,-1.032382419
167,101.1748055,93.98212682,89.8556212,83.84311967,77.45589806,71.05048165,71.36820779,72.56674041,68.98637999,69.5252609,0,1.035067696,2.043475334,2.919368716,4.116037537,4.905209985,5.80417651,7.059303487,7.959400904,9,1.093680191,1.381395149
168,104.4684454,99.7631887,97.68605482,92.74889985,89.46312458,84.75186402,87.02013101,82.79142067,82.77986059,82.1875521,0,0.81430279,1.826526516,3.066528569,4.1855554,5.142185478,6.217415635,7.116490386,8.183034149,9,1.138064588,-0.057313584
169,104.4703286,101.7926705,98.456713,94.39206826,94.1230438,91.23542179,90.83253409,89.30702675,87.01627596,85.56306348,0,1.062609119,2.114529618,3.221630976,3.791818003,5.17851678,6.127798484,6.888779654,7.776337873,9,0.946071717,1.108288375
170,93.96358227,89.38164255,84.17236653,81.60609735,79.76277024,74.15204703,74.17205559,74.02640212,73.51973066,72.35350897,0,0.945555305,2.20902381,2.844444712,3.771141305,5.096379658,5.839906104,6.946615817,8.005151166,9,-0.260595825,-1.290745093
171,100.5357717,95.73434599,90.5987422,85.51401123,80.48137877,77.91106775,75.09603652,73.52740817,72.53287833,70.64343777,0,0.992701125,2.162663583,2.8607487,4.089119738,4.965682411,5.85719832,7.043229426,8.069675481,9,-0.978905837,0.111158028
172,101.6054199,97.82203959,90.15682373,85.21288665,82.53872101,78.88064721,76.7987027,71.89174072,69.51568869,68.58160432,0,0.851866295,2.001901278,3.024835794,3.870793527,4.884353899,6.068671681,7.217161888,7.934008798,9,0.040431078,0.047034427
173,96.10894768,90.9091252,86.89578933,83.84991148,80.06687291,76.69054393,74.12804072,74.00197309,69.52310119,69.48092258,0,1.215345104,2.033820737,3.249740151,3.849703544,5.168370766,6.154438958,6.768929103,8.022825379,9,0.724054487,1.031471137
174,108.8059563,105.7364847,97.94815691,95.3228918,90.28990606,88.75940029,84.48049038,82.85993707,79.52245128,78.42383701,0,0.827787633,2.218247096,2.918464708,3.946186976,4.846747244,6.193013426,7.128987231,7.797574813,9,1.119631139,0.452688837
175,100.7725799,98.1526728,89.99542564,83.61500309,77.43024719,72.46312847,70.42032636,71.54862591,67.19024702,66.82927042,0,0.852343203,1.981950522,3.244415064,4.006638554,4.922978354,5.758620795,6.996372593,7.894171057,9,-0.000119281,-0.481419699
176,104.9351272,102.3931667,97.852894,93.42836163,84.82336858,82.06874932,80.71009374,78.33832834,76.99612476,75.49656387,0,0.798020977,1.837920609,2.768068258,4.193285122,5.156014121,6.041544158,7.031602019,7.985343031,9,0.882525616,-1.269990073
177,94.32386677,89.25807057,86.58529513,84.81753391,80.67145203,77.47865537,77.80719919,74.48095482,73.94189918,70.2310945,0,1.249281641,2.077387961,2.809708416,4.143321387,5.092947745,5.836764053,7.185135186,8.15739125,9,0.482380035,-0.460485366
178,97.06112633,87.20095177,82.74033825,75.19244003,70.53595355,65.02495835,61.1967683,56.13989654,51.73093203,49.08443181,0,1.21044137,1.980098732,3.14934335,3.917221283,5.155760185,5.883492942,7.214461005,8.069466983,9,-0.534869035,-0.560311221
179,96.06446079,92.40465127,86.10534568,81.6201219,77.69418652,75.50140027,74.34149957,71.47325949,72.59422867,69.7013421,0,0.765614586,2.03215397,2.909552674,4.063145056,5.10605095,6.090943637,7.087300558,8.019812961,9,-0.312956238,-2.14390555
180,96.52078003,90.89086666,85.46857631,81.48907347,75.05792215,69.19421173,69.38900582,63.38361436,60.94927192,56.97213621,0,1.112826848,2.014633876,3.009061981,3.985726639,5.164562954,5.775203195,6.962105747,7.925247295,9,-2.751283899,-0.542620107
181,96.655014,90.6988671,86.36542419,80.97280716,72.91732178,71.97551833,66.91862744,64.59313725,63.11783774,59.73693148,0,0.757120001,2.012923906,3.161892863,4.232934287,4.932744627,6.045885188,6.973416899,8.220360827,9,1.157906454,0.14878507
182,93.35130016,87.81135347,79.37547611,78.22274578,69.89144929,67.65279319,65.428719,62.68237347,60.88539121,58.96814831,0,0.9229799,2.204489855,2.794816035,4.191015606,4.825199855,5.928671674,6.839391964,8.126295994,9,0.202044529,-0.247845265
183,99.12942051,97.52416927,92.05932493,86.89018335,79.48967178,75.14014681,72.32062938,70.17992988,65.48959208,62.75310244,0,0.755833656,1.955267515,2.967653117,3.966000359,5.219051622,6.010280097,7.159518131,7.89633735,9,-2.317287778,0.010530406
184,96.54239034,91.58802098,84.64232628,78.56460843,77.6585465,69.91924817,67.3647478,64.65929822,62.67899951,60.43523259,0,0.888781937,2.012181131,3.127317943,3.817285452,5.164194536,6.245682856,7.157402673,8.174343752,9,0.969168665,0.365089472
185,95.64530539,88.54246625,83.31993182,71.52600908,67.88558947,62.17210203,62.27614292,58.55462634,53.68410246,51.64222786,0,0.973976974,1.807788286,3.232232887,3.89938984,5.233096436,5.898949003,7.127778729,8.071007622,9,-0.657752356,-0.291026091
186,88.85936534,85.92708675,78.9345734,72.57019252,68.17612849,62.99676524,60.11008234,58.29719486,54.35046858,50.07746738,0,0.804684672,2.216412689,3.171341368,3.955127145,5.108168453,6.079164346,6.907847484,7.931075745,9,0.400572168,-1.548851087
187,96.53645501,95.15654639,91.63323273,84.03329141,78.90048977,78.55640267,76.76759104,73.49151578,70.90796692,70.21292837,0,0.816217861,1.913979497,2.988938872,4.103688061,4.854980731,5.901171392,7.215625212,8.184686662,9,1.014547378,0.596939133
188,101.8113149,96.21716907,88.43614144,82.31084516,77.7986586,73.00910861,70.67206132,68.27678384,65.47581457,64.9076598,0,0.894115639,2.146523847,3.112588894,3.782444751,5.215853861,6.01077218,7.165450528,8.233622623,9,0.473820709,-1.021949243
189,95.62152106,90.52292911,87.96263041,80.90500349,76.98320386,68.08750428,68.77028347,63.37343881,59.7923983,58.83593128,0,1.076760988,1.80550098,3.145704362,3.751243897,5.238635178,5.926421337,7.045520358,8.21129556,9,-0.668829394,-1.681437375
190,99.13853407,95.83214601,89.10771976,83.94494665,80.34920587,75.49228888,73.93881741,72.86641622,68.59035372,67.0590757,0,0.968523121,2.111978796,3.140555758,3.865880429,4.884301494,5.911446598,7.120191811,8.144710494,9,0.030362813,1.732862176
191,109.1115154,104.1217849,97.6082524,90.88916518,85.60971405,81.04664285,78.21462626,74.73389998,75.27997426,72.45763243,0,0.927058198,1.867767202,3.117025136,4.239333834,4.868107983,6.10915767,6.934535363,8.04450714,9,1.754967667,0.280943539
192,93.76497031,86.81755127,79.60021021,72.51413677,67.18695074,63.70630308,62.95056193,59.3690862,55.86406351,53.34191668,0,1.154769472,1.965476759,2.872308862,4.074560249,4.833677411,5.929789182,7.206630019,8.129735291,9,-0.673478516,-0.493272959
193,106.2991412,96.6950967,97.44595419,90.39030772,85.87718091,82.28872215,79.9015094,78.73404343,77.33125298,75.93258023,0,1.24665806,1.780682434,2.981377408,3.936076155,4.863206527,6.078688948,6.772027162,7.929538651,9,0.171611728,1.474188473
194,89.92995061,83.70192395,79.44782494,72.92232092,68.47985288,63.78650642,63.07851819,60.144186,57.51649206,56.48757011,0,1.122590802,2.064576147,3.220343564,3.777426749,5.077854754,5.88105415,6.981567006,7.808887159,9,-0.724873839,-0.449970124
195,100.3720558,94.20232087,88.69715659,84.81103041,76.01803662,71.61839825,70.70505603,68.15898628,65.28243175,63.50664599,0,1.186981734,2.083018552,2.803094697,4.052893989,5.239639307,5.959576635,6.762813317,8.159303574,9,0.687746526,-0.479967796
196,98.30024215,90.82821897,86.06671716,83.01696097,77.0704883,71.91556275,73.31166759,70.06862809,66.95459006,66.58394432,0,1.146574326,1.867661017,2.970026835,3.869233317,5.248369234,6.069107484,6.785778294,7.971694062,9,-1.29465961,-1.301922865
197,104.2586035,99.42458161,95.03153947,87.92916945,86.61492747,80.13589546,77.66856229,73.80573276,72.25207299,67.74758596,0,0.857824594,1.914738956,3.171963645,3.912332744,4.956162188,6.172096536,7.200026653,8.078918925,9,-0.981366762,-1.361073479
198,99.89971859,94.2389776,88.29221228,82.49428182,78.70522455,70.33921323,65.90551045,64.24790722,62.56552992,57.77019754,0,1.091422095,1.873730054,2.852711742,3.759600726,4.83557819,6.141419315,7.239595161,7.894495939,9,-0.664928459,-0.106711929
199,114.6363457,106.0516268,104.5430523,96.6843319,94.27212435,89.55011724,86.36882178,87.74830994,84.60834172,84.498797,0,1.114633016,2.186716119,3.148257582,3.948259021,4.757607642,5.905671042,6.831413885,7.916669026,9,0.803894892,0.080566136
200,107.5446273,102.1351876,97.36700485,96.22976124,92.52034885,90.06059258,87.31148908,87.72916407,84.56573038,83.18460683,0,0.76847067,2.158975577,2.996086596,4.170955124,4.810356866,6.082712388,7.128783353,7.813616803,9,-0.541436279,-0.897021085
201,103.9779041,98.79473183,93.16092301,86.99575888,81.71985872,75.62422115,76.09327806,74.5496751,72.3764842,70.97966139,0,0.947821544,1.965908921,3.091816566,3.769221021,4.822809404,5.791218035,6.92019532,7.895875364,9,-1.369812581,-1.133840105
202,94.19630093,86.52087547,82.94529344,77.4738437,70.01703788,68.20078009,65.95168418,65.32751246,61.4376655,58.6076793,0,1.099077013,1.962897798,2.810082415,4.150342096,4.994557943,5.994683484,6.918471175,7.950611955,9,-0.709762342,-1.48180788
203,103.4155647,98.91102786,93.75625138,87.74771866,84.25277014,81.77669371,82.08283993,80.38741258,81.80895334,79.77250764,0,1.17846729,2.014600274,3.057810384,3.809757128,5.063091993,6.019277082,7.109972182,7.784313007,9,0.978339202,0.595429374
204,109.0000674,106.2130178,101.7385254,97.57423882,95.67683258,92.29235706,89.83048234,90.45976397,88.15751302,89.11280493,0,1.22976776,2.056444501,3.162060307,3.853935583,4.947473365,6.201582379,7.209970379,8.238478415,9,0.515614272,0.641895781
205,95.63076091,90.79831268,86.2143881,78.5224235,74.86243201,68.3867188,65.66959555,62.03660187,60.65060587,57.60304647,0,0.796725808,1.935162287,2.797847244,3.792460805,4.944416093,5.751727014,6.802657326,8.035103857,9,0.939752427,-1.531787721
206,105.165159,99.81254484,94.71906585,90.887088,86.4248582,84.14030937,81.57152311,81.67289526,85.48359411,83.87605865,0,0.842612968,1.900293676,2.875415541,4.175961204,4.773298081,5.761092186,6.852567391,7.875539847,9,1.354150277,1.2401505
207,104.0008274,100.8846607,97.41430243,92.38723086,94.18216598,87.52951689,86.38124361,85.67320848,82.73185516,80.41644306,0,0.940835252,1.780554306,3.103737113,3.908305442,5.211565108,5.860788819,6.797849132,8.186534858,9,0.183506354,0.89043937
208,91.26398764,85.36819159,78.02087983,68.07569274,63.51552523,56.66045273,55.79960591,54.6125592,53.50768838,53.8996542,0,0.814131103,1.781596099,2.952263307,3.855364176,4.889279443,5.834989544,6.851831705,8.173893776,9,-1.647724858,-1.811516324
209,106.2703317,101.0307207,97.9550596,92.90246304,87.63690027,81.90920889,80.53742799,78.52361279,78.68590736,74.06473419,0,1.162318074,2.068372777,2.87609163,4.013384091,5.153126859,6.239547553,7.120156509,7.766085263,9,-0.960659977,0.373081651
210,93.03148635,87.84461467,83.66621495,77.75504002,71.9966973,71.56001023,70.22260212,66.69071833,66.00545813,63.08699722,0,0.849036566,1.802690375,2.980713724,4.080079147,4.863466146,6.168440321,6.917181916,8.215441729,9,0.546169159,-0.586784377
211,97.31949964,94.83642106,88.92520017,84.44923948,82.7596045,77.77440365,78.26630766,76.74388579,77.156127,77.6859023,0,0.908035309,1.903335551,2.998273635,3.906222999,4.818385492,6.131654748,7.170615964,7.842694287,9,0.033460534,1.59989571
212,102.5646607,99.44152172,95.41923745,90.76872727,89.39774874,84.79040978,85.10287283,82.51677111,85.77790973,81.99862174,0,0.840830594,2.014103414,2.905782463,3.781386611,4.823776199,5.85602573,7.230539564,8.13033793,9,-0.620799654,1.556262661
213,101.6394968,97.78782353,89.70401071,83.77959289,79.9991281,76.06971628,75.93758188,73.36583889,72.72749636,70.56849021,0,0.841182999,2.165566712,3.131226012,3.894422095,5.174435143,5.946410641,7.105643105,8.168050201,9,0.064904229,-1.652090463
214,98.04614677,91.39579997,83.17054692,78.11065546,70.51195473,63.21915759,64.68294129,65.5836761,61.10808919,61.25515806,0,1.08929828,1.998383068,2.763545333,4.077452389,5.012331165,6.061710282,7.102231087,8.09503111,9,0.298183314,1.324388086
215,98.84127887,93.01072224,87.82173279,77.05133461,69.99275402,67.97492587,66.35261447,62.18724641,61.02746748,58.10300247,0,0.883010892,1.751653838,3.018188012,3.881149568,4.813677654,6.054935469,6.874782377,8.182369098,9,-0.225523339,-1.065785309
216,92.78780457,89.00297513,81.92718665,76.17431658,68.59908843,66.30347141,65.12900403,65.85785976,63.49664649,63.38849267,0,0.790970907,1.833398358,2.862493845,3.956010098,4.957705989,6.207996575,6.861801067,8.005417524,9,-1.391670234,-0.216780913
217,102.9889922,96.14590493,93.0684748,89.32404931,83.83321326,83.94788954,80.11312073,78.34339879,77.15112357,77.5377079,0,0.951083254,2.13503753,3.154145963,4.242575359,4.937472066,5.772028617,7.175260654,7.757675947,9,2.034852584,-0.226909304
218,105.9083896,103.3851106,98.43109621,96.00757243,91.47938222,88.82527178,89.68278923,86.32058088,85.48483516,82.719464,0,0.814067724,1.920521933,3.055906503,4.084402246,5.181055557,5.915781938,6.835592279,8.019946488,9,-1.035168905,-0.805712201
